date,market-cap,trade-volume,hash-rate,cost-per-transaction,transaction-fees,n-unique-addresses,n-transactions,n-transactions-excluding-popular,estimated-transaction-volume
1381968000,1699564141.0000002,19817079.387,2382.3096754087337,14.316191003031445,39.50246713,68607.0,45193.0,35519.0,178651.0
1382054400,1786302344.75,10210027.506099999,2302.455719808441,10.88704463488072,45.53965756,69519.0,60446.0,42341.0,155194.0
1382140800,1958730875.0000002,6801523.587200001,2914.6693794106855,16.64425593440583,35.8234771,75457.0,54639.0,40260.0,197109.0
1382227200,1967458259.0,5700646.5282,2874.7424016105388,18.035219196213703,27.8955071,64030.0,49864.0,33432.0,122340.0
1382313600,2103224179.75,8604003.66,2675.1075126098067,15.413148326510957,36.82997401,73341.0,58142.0,40197.0,174957.0
1382400000,2279142287.0,8306601.983999999,3313.939157412149,18.51436662250023,41.67292026,89356.0,64906.0,47416.0,342377.0
1382486400,2377290528.75,4822102.1574,2808.1974386102947,19.459328043685407,36.67520171,87179.0,54572.0,42721.0,242239.0
1382572800,2328734577.0,3114158.2464,2781.5794534101965,16.32093132063542,49.26787775,88605.0,63265.0,46979.0,250788.0
1382659200,2056551326.5,2762720.2422,3194.1582240117104,17.456255492623594,46.75449972,82770.0,59853.0,43703.0,342303.0
1382745600,2139559868.75,8946806.908,3867.2019124552207,18.308550240106985,53.66366945,67249.0,49353.0,34869.0,202792.0
1382832000,2251714053.0,18478753.0708,3439.6720527868047,19.03462962962963,44.03445576,54418.0,44388.0,30090.0,107717.0
1382918400,2338225531.25,37587147.9392,3478.5384036657506,18.230852266885986,43.74981757,63786.0,48635.0,34629.0,117402.0
1383004800,2408599560.5,42364952.247999996,3051.008543997335,15.583613209204286,26.14906747,70275.0,51237.0,38140.0,279413.0
1383091200,2425090156.5,48603949.1872,3808.9023861368005,20.962614430924003,38.08800627,77520.0,47911.0,38560.0,166703.0
1383177600,2404920005.75,48093240.5144,4061.5336668499544,18.759482789149374,30.03529546,77578.0,56476.0,38478.0,148878.0
1383264000,2425328973.0,62610143.86379999,3692.3033334999595,20.132145075145946,35.40296681,72946.0,48306.0,35575.0,150491.0
1383350400,2437295812.5,37159240.783,4216.999070365743,27.00913572451978,23.87084674,69196.0,41179.0,35652.0,123969.0
1383436800,2470544002.5,23393313.307800002,3808.9023861368005,28.43862627390758,24.97396102,63309.0,35815.0,30351.0,110666.0
1383523200,2689641115.0,25685704.032999996,3886.6350878946937,27.09606357200551,67.37958812,77104.0,42094.0,38141.0,196469.0
1383609600,2947943727.0,53022542.5004,3303.6398247104894,20.725331677553093,47.14006645,93462.0,51134.0,45732.0,354723.0
1383696000,3087643198.5,28412422.7191,4114.549716249787,19.556693740347054,118.37378115,101631.0,55035.0,48151.0,256762.0
1383782400,3496381056.0,40376319.6858,3911.362075941156,19.778503522027595,117.81098834,104142.0,58631.0,53470.0,286822.0
1383868800,3895040535.0,28926764.571399998,3377.994520130998,18.6395737229199,108.19320547,107930.0,59961.0,53584.0,324225.0
1383955200,4305490758.0,74450835.11760001,3606.580615478208,22.62970313473116,86.29385375,108461.0,57804.0,53728.0,292969.0
1384041600,3554569406.2500005,175916009.815,4266.9404464812615,22.08297014116042,52.48680278,97886.0,57169.0,44438.0,225470.0
1384128000,4064669415.0,122321907.95760001,4952.698732522892,30.710785952564244,62.00580352,86543.0,54558.0,44441.0,178429.0
1384214400,4240843076.25,111526383.02329999,4800.308002291418,28.704371047684155,20.0940219,95747.0,58510.0,48485.0,227517.0
1384300800,4694265577.0,80934783.233,4774.90954725284,29.29656474165096,24.28778395,100090.0,63151.0,51452.0,222266.0
1384387200,4994001600.0,72766196.505,4292.33890151984,25.212568578553615,23.93546077,113020.0,70175.0,56284.0,278926.0
1384473600,5136513974.0,65341437.9462,4139.948171288366,28.225222544283415,18.56994291,97415.0,62100.0,50247.0,228542.0
1384560000,5202089043.75,42268527.2004,4978.097187561471,41.29857447427076,15.43971301,97096.0,51595.0,44994.0,222961.0
1384646400,5557944600.0,70211389.95099999,5847.426831904994,46.64598988364106,15.1031091,86411.0,48041.0,40401.0,171805.0
1384732800,7002760228.0,91780604.6445,4968.797929701654,32.86339790704664,25.27467522,130894.0,73198.0,62847.0,314075.0
1384819200,6726697878.25,107287740.6549,4696.119994535098,23.44442821628341,32.54373365,170367.0,93322.0,85571.0,422813.0
1384905600,7149668750.0,133069241.4876,4938.500381349813,31.29088530309638,25.18151883,141505.0,77962.0,68797.0,319297.0
1384992000,8353264252.500001,82504446.033,4484.037156072223,36.45786917098446,26.57492613,124584.0,71024.0,63432.0,286131.0
1385078400,9150340100.0,78426266.7596,5029.3930264053315,41.43272969235185,23.61058302,140082.0,76646.0,67820.0,656581.0
1385164800,10079469418.5,203716490.208,4908.202832997973,45.38624745559768,21.86122464,134532.0,75165.0,65874.0,194482.0
1385251200,10024956042.0,84863465.45279999,5211.178316516367,59.92788363490952,17.57820997,103353.0,60018.0,49377.0,226601.0
1385337600,9798077300.0,50143732.9712,5453.558703331083,51.1345482853052,19.27979672,117870.0,71937.0,60652.0,172074.0
1385424000,10173483145.0,101136271.97219999,4968.797929701654,43.52467178814565,24.05961565,145494.0,80055.0,70916.0,284191.0
1385510400,11575437200.0,163765158.87930003,5029.3930264053315,44.03972841645735,28.13438242,164541.0,91169.0,85164.0,330571.0
1385596800,12158197750.0,198491561.1186,5514.153800034761,45.321419468679544,32.98440093,180643.0,102010.0,93911.0,340920.0
1385683200,13065737062.500002,138287752.6086,6505.609450413802,55.74815560397748,25.92092417,160752.0,90409.0,83714.0,354606.0
1385769600,13504897665.0,111429318.0805,5626.473038195721,55.70162635405847,22.01670436,150747.0,80868.0,73917.0,231971.0
1385856000,11701352500.0,65188635.6457,6857.264015301034,70.63997022701898,17.71816338,125448.0,67175.0,61331.0,187688.0
1385942400,11974044577.75,73506480.6474,5731.96940766189,54.657356708465635,19.64441022,144106.0,74324.0,69250.0,211339.0
1386028800,12796399500.0,63107030.848,6681.436732857419,64.66919004629038,21.85614673,149257.0,78202.0,71611.0,167336.0
1386115200,13900051500.0,46342028.5848,6224.285798504016,64.17700469036093,21.13728202,150637.0,79738.0,72687.0,171004.0
1386201600,12423144163.499998,36176287.243200004,6013.293059571677,51.97657085710924,21.98836499,164289.0,84995.0,78591.0,257229.0
1386288000,10804928700.0,33285428.4938,7419.911319120606,66.3880634706848,18.58752694,140744.0,71277.0,66006.0,310970.0
1386374400,8793554296.5,33129493.3788,6751.767645834866,46.66273277870216,20.50910369,143645.0,75125.0,68497.0,295484.0
1386460800,8744799021.75,172881355.6538,6294.616711481462,66.26501667547892,32.37259238,95996.0,49174.0,44771.0,191848.0
1386547200,10539274200.0,120081767.4875,6857.264015301034,74.30007505803907,12.81918828,127647.0,57289.0,54531.0,134360.0
1386633600,11342353720.5,184814048.65280002,9076.027624300244,69.6308913575154,19.97697104,128388.0,67874.0,60322.0,171943.0
1386720000,10731150885.0,112027284.4936,7134.389873828052,51.411289685731425,17.69299634,129666.0,68381.0,60671.0,241263.0
1386806400,10244844618.75,69400154.7998,7495.624804148462,59.0127352246259,14.89978988,113825.0,59677.0,52110.0,109029.0
1386892800,10590673150.0,43683946.568799995,7495.624804148462,60.8309960385779,14.94454362,120982.0,59827.0,53311.0,114589.0
1386979200,10482304132.5,30054134.705000002,9030.873258010193,77.60286977693438,13.21918752,113263.0,55858.0,50023.0,114780.0
1387065600,10285693977.25,29966966.920799997,8037.477199629072,72.92447470367158,11.2711577,103782.0,51885.0,47577.0,111668.0
1387152000,8601410750.0,22353701.871600002,8714.792693979836,54.38026628625773,14.01108799,137337.0,63090.0,55917.0,168729.0
1387238400,8520552683.749999,29823371.570499998,8895.410159140043,48.455454126389895,16.22399978,139023.0,71588.0,65237.0,250861.0
1387324800,6995691508.0,63734583.7994,9482.416920910702,37.170702459096695,18.50617393,153222.0,81656.0,72219.0,342950.0
1387411200,7932203225.0,36702829.728,9753.34311865101,51.384819949428895,15.81127156,134257.0,68814.0,61379.0,241541.0
1387497600,8020567500.0,27348743.3436,9121.181990590301,48.12608852105074,16.24572703,125004.0,69475.0,59721.0,200951.0
1387584000,7445825625.0,23118396.6384,9568.753703050117,42.34887554954346,14.69955031,110306.0,59140.0,49099.0,303670.0
1387670400,7746302200.0,19779866.1964,9744.8657343946,51.424189511669866,11.14297494,98559.0,51543.0,42186.0,154155.0
1387756800,7784111542.5,27762589.240099996,9333.93766125748,49.0196875060058,11.43633559,105307.0,52033.0,44607.0,133032.0
1387843200,7876450630.75,14908245.3135,9744.8657343946,47.368436840624554,12.64534115,135360.0,56872.0,48392.0,128526.0
1387929600,8010702561.750001,50622859.7182,10097.089797083561,49.71525903603904,12.45799785,120437.0,57077.0,48430.0,291199.0
1388016000,8943399550.0,29592240.0527,10508.017870220681,67.82518003088008,11.77737607,97504.0,48575.0,41892.0,91341.0
1388102400,8716253381.25,41995707.7694,10273.201828428046,56.908788834511505,13.52135419,115404.0,55170.0,47287.0,115259.0
1388188800,8549801919.75,94662992.1168,9627.457713498277,60.37044414676518,11.80259669,95474.0,47777.0,40315.0,83322.0
1388275200,8713093532.75,69561799.42500001,8805.601567224036,54.8290915951133,11.46103748,93084.0,49031.0,39438.0,62226.0
1388361600,9013010382.5,110115151.40650001,11388.578026943085,63.62688094016035,14.91471734,130692.0,56501.0,47795.0,120346.0
1388448000,8917322800.0,45155703.9744,9920.977765739079,59.11412317208201,11.43245003,108166.0,52382.0,46174.0,95981.0
1388534400,9115018220.0,52410464.412,11740.802089632047,90.20209518757837,9.18372917,83356.0,41476.0,33625.0,75623.0
1388620800,9253369174.5,49763728.9422,10294.911522975352,57.32348876590121,12.12566192,103246.0,48424.0,42112.0,98662.0
1388707200,9845053570.25,34383903.0156,11493.63409756837,51.653729806803405,14.56454873,125864.0,63821.0,56617.0,185987.0
1388793600,10045556735.5,37190900.098799996,10435.93770822159,56.55405090962985,12.68023544,103502.0,53978.0,46386.0,139408.0
1388880000,10948873600.0,45750690.0678,12692.356672161393,72.51749430605621,13.24221702,106688.0,55761.0,48192.0,149306.0
1388966400,11419923171.5,20882097.0248,12480.817394292038,61.55556222909301,29.71047036,152700.0,67597.0,60826.0,173887.0
1389052800,10607038228.5,28146119.9822,13185.948320523228,65.48002768567106,15.37383323,121152.0,62126.0,55344.0,116437.0
1389139200,10096391537.5,19280975.8176,13891.079246754414,64.81946615991349,14.28866784,129583.0,62884.0,55054.0,137896.0
1389225600,9902844981.75,38944885.763299994,12762.869764784511,62.900784545532424,12.95045939,114730.0,58365.0,50774.0,80418.0
1389312000,10130861704.5,17964011.640300002,14243.644709870008,73.81317661156733,12.83831463,112691.0,56746.0,49153.0,78289.0
1389398400,10923824725.0,24316858.692,14596.210172985604,81.92876788750354,12.47216717,110670.0,56464.0,48970.0,96570.0
1389484800,10427515750.0,27630959.274,13397.487598392581,82.16944512046727,11.56181557,98958.0,49308.0,42175.0,78302.0
1389571200,9902642684.75,18566620.0177,18058.64887470285,75.04987964789248,12.27931661,110334.0,54756.0,47711.0,90764.0
1389657600,10064180131.25,18496940.3137,13699.664663567684,57.03118983788841,12.63627999,133541.0,55579.0,49932.0,101284.0
1389744000,10398269665.0,15575698.225399999,15211.965308247234,60.273277917604986,19.48537647,115087.0,60392.0,51934.0,130720.0
1389830400,10196347805.0,34982710.5232,17791.77229034764,72.32431066814834,13.32827534,110024.0,57592.0,49623.0,100075.0
1389916800,9734293075.0,24914520.3922,13610.705802115943,52.131564977652964,14.93833901,113632.0,58397.0,49365.0,87372.0
1390003200,9842267405.5,32117081.9952,14500.294416633325,61.472191968474384,12.86943728,95634.0,53290.0,44588.0,57769.0
1390089600,10232530350.0,49146212.0184,16368.430507119827,78.04721274175199,12.06898253,94782.0,49224.0,41985.0,60637.0
1390176000,10220612013.0,45159189.657000005,16279.471645668093,64.87582855879903,13.5138866,144276.0,58819.0,51466.0,91239.0
1390262400,10111586132.0,17741130.5897,15300.924169698968,49.63813369499867,16.50972485,136930.0,71521.0,60309.0,137918.0
1390348800,9998543353.75,29879776.3255,16902.18367583026,58.358557370625995,13.93433582,131062.0,66358.0,58564.0,84782.0
1390435200,10001792365.5,17065995.933700003,15834.6773384094,57.15597021738788,16.03678895,127975.0,63527.0,55005.0,90158.0
1390521600,9711394517.5,19747516.7406,21375.126753939418,57.13719529259276,16.99280777,127984.0,67893.0,59895.0,130889.0
1390608000,9922504800.0,11282778.056000002,16903.799218676577,56.58055660905528,12.38973921,108098.0,55371.0,47710.0,79323.0
1390694400,10181507196.0,13963699.431,17449.08306444034,64.22960429982568,11.32315585,107203.0,51630.0,46710.0,64447.0
1390780800,9571727025.0,16606614.5546,17558.139833593093,51.6371283705923,12.91506741,145032.0,60746.0,54329.0,115128.0
1390867200,9860844595.0,22769308.1278,18103.42367935685,50.713727221520244,13.82708352,135152.0,65687.0,61216.0,136676.0
1390953600,9905916930.0,49922126.963,17230.96952613483,51.543501764153696,13.74047422,124466.0,61786.0,56810.0,68971.0
1391040000,9856971517.25,115806099.7749,17449.08306444034,52.657985357606,13.37773716,129214.0,60919.0,55026.0,91647.0
1391126400,9899258812.5,37227071.4952,20066.445524106388,59.722495524121356,14.04752687,132531.0,61999.0,56192.0,65104.0
1391212800,10069683795.5,39193956.5871,21484.183523092164,70.8751342364532,12.87806484,123558.0,56840.0,50171.0,70982.0
1391299200,10117509693.0,112487352.09040001,19412.104909189875,72.50917916666667,9.97459141,112877.0,50400.0,44915.0,57119.0
1391385600,10050226550.0,71919551.35880001,21157.013215633906,67.17535525712636,12.40954994,152868.0,58901.0,51992.0,58470.0
1391472000,9994983473.75,25382420.942199998,18430.59398681511,52.09922050689843,13.62165633,140332.0,65812.0,59321.0,104042.0
1391558400,9886600000.0,39334677.42,22283.133491096305,50.48269366611726,13.8823951,139743.0,67952.0,62067.0,139559.0
1391644800,9617966650.0,102323406.368,21761.890602415686,46.74405129014214,14.96859202,142991.0,69721.0,63678.0,211531.0
1391731200,9185626009.0,26637109.887000002,21501.269158075378,42.78710449422568,15.60584661,143818.0,71870.0,65766.0,149230.0
1391817600,8746243975.0,40090511.6822,22804.37637977692,48.410448110630725,12.34375821,131014.0,64069.0,57867.0,74123.0
1391904000,8786037000.0,31912989.044999998,19676.919047693227,45.34208218068956,11.06004141,112334.0,59284.0,52019.0,84848.0
1391990400,8231719125.0,20002597.32,19937.54049203353,37.74319008606666,13.307136,155591.0,67622.0,61132.0,120714.0
1392076800,8296409000.0,13840393.6663,21761.890602415686,44.608410739279805,11.97222271,121449.0,62872.0,57955.0,137573.0
1392163200,8262169493.75,47431767.3533,21761.890602415686,44.49919433166149,15.9470347,121999.0,62805.0,56760.0,100662.0
1392249600,7856007836.25,47080479.828,23455.92999062769,42.78541532113383,14.00026739,130490.0,66888.0,59093.0,80853.0
1392336000,8331452415.0,31121949.3866,24889.34793449938,42.01282546308375,17.1625273,148377.0,76660.0,67449.0,143739.0
1392422400,8078031422.999999,31738644.6014,23455.92999062769,45.858618559595676,13.74692375,127810.0,64107.0,55413.0,73784.0
1392508800,7734813662.5,58264532.439100005,25149.969378839683,53.099339614334774,11.12655289,110198.0,56785.0,48370.0,98731.0
1392595200,7966979250.0,126825209.46900001,25824.93977097237,46.77960048320174,12.38282042,114626.0,57119.0,50026.0,100585.0
1392681600,7780597426.0,64629249.340500005,25980.511697303522,38.51444002165864,24.33053354,163002.0,68333.0,56375.0,117629.0
1392768000,7748321499.749999,25699641.279000003,29714.23792925134,45.02384048469503,13.63818549,142987.0,66351.0,59290.0,86020.0
1392854400,7238794695.000001,28156595.9738,26602.79940262816,34.872886724527675,14.92340459,159962.0,71666.0,63613.0,98806.0
1392940800,7035698628.0,18636443.169299997,26136.083623634688,32.454099819079616,14.69796906,165370.0,73513.0,67627.0,110627.0
1393027200,7508165977.0,7884277.612199999,25513.795918310047,41.60703891708968,12.56877924,132542.0,59691.0,53496.0,81003.0
1393113600,7794323689.0,95588953.1568,28314.090592270903,48.75661703506617,11.78154841,142019.0,58632.0,52230.0,80628.0
1393200000,6779936250.0,55389505.67039999,28314.090592270903,36.306280658724596,13.98013914,167219.0,68496.0,62090.0,166367.0
1393286400,6570696000.0,22447285.278600004,26447.227476297,26.826151135660208,18.46032012,208180.0,84004.0,77494.0,265781.0
1393372800,7287410254.5,16132757.9132,28158.518665939755,37.147368406336064,14.8421543,166920.0,71527.0,66512.0,133335.0
1393459200,7287458482.749999,34146433.9302,28314.090592270903,37.3721879155178,13.92144316,164199.0,71447.0,65279.0,148639.0
1393545600,7200509201.75,18734479.636,35659.963867798746,38.0296484691172,15.28626504,145830.0,71658.0,64477.0,124315.0
1393632000,7122018712.5,15497506.829199998,28072.737512947948,33.50831965142713,14.89760883,151446.0,63344.0,58109.0,85940.0
1393718400,6979296116.0,20539098.398799997,28262.418171819212,35.412526114412444,11.10023303,139563.0,59067.0,51306.0,70872.0
1393804800,8310755125.0,11761058.726300001,26934.653559720326,32.72585244885307,14.75881128,187106.0,72585.0,65711.0,134999.0
1393891200,8451643187.25,18735045.4008,26365.611583106514,27.54890509334699,18.22862564,201394.0,85916.0,80405.0,192716.0
1393977600,8295167237.5,11503499.334999999,30538.586078274457,36.201153306910406,14.70329167,180104.0,74178.0,66518.0,127054.0
1394064000,8200135216.0,11909221.2534,30728.26673714572,37.28241500160571,14.8778672,171560.0,71619.0,64869.0,123182.0
1394150400,7756914967.499999,4328448.3729,31676.67003150207,37.40715651461349,13.19699401,154757.0,69559.0,63687.0,931548.0
1394236800,7606014150.0,5281163.75,33194.11530247224,37.6192708993368,12.98291657,154394.0,71019.0,64748.0,464854.0
1394323200,7970696165.5,11200799.860899998,31107.62805488826,42.80400854965818,12.0606882,155361.0,61289.0,56901.0,153089.0
1394409600,7773366674.25,19340668.4273,31297.308713759536,38.547249573263855,14.43470377,164890.0,66786.0,62205.0,539181.0
1394496000,7787355647.5,10061282.3598,31866.35069037335,34.50731409194859,15.4523833,152037.0,76086.0,69747.0,335694.0
1394582400,8030086547.5,16682165.836800002,31866.35069037335,35.61919651666031,17.27911595,165460.0,76019.0,70451.0,298993.0
1394668800,8039179622.0,30926552.121799998,35706.23191405628,36.148731222464036,14.85979519,165883.0,75356.0,70141.0,361804.0
1394755200,7964578727.25,14058610.527999999,29367.84755061435,32.30732276132974,14.00794115,139218.0,68735.0,64302.0,221202.0
1394841600,7965110034.5,7568877.976600001,36973.908786744694,42.34981243740326,11.78133769,128219.0,65898.0,61481.0,186022.0
1394928000,7950718680.000001,17030460.9586,33382.15764746091,42.812232249276356,10.38601922,121995.0,58730.0,53512.0,58714.0
1395014400,7825273315.000001,10873420.347199999,37607.747223088874,42.94409658592174,14.51477994,140722.0,64937.0,60315.0,76397.0
1395100800,7856357025.0,13081304.0304,30635.524423302737,39.37639294414402,10.60617286,140518.0,57881.0,54012.0,88422.0
1395187200,7625780519.5,59363266.121400006,32748.319211116715,35.07749551313428,12.4119528,130586.0,67419.0,58408.0,120090.0
1395273600,7397493750.0,46086772.1598,35283.67295649349,34.26265651649403,13.68047528,141026.0,72117.0,65858.0,138891.0
1395360000,7274611573.5,8179309.9431,38241.58565943307,35.5923088360525,15.05458024,155285.0,73981.0,64789.0,100239.0
1395446400,6988706850.0,38016411.8247,37185.188265526085,35.56021926843027,14.60447433,137388.0,69139.0,59005.0,74819.0
1395532800,7118715007.75,27405944.289499998,43312.29315018662,51.29142004857273,14.39001698,131768.0,56822.0,49799.0,39199.0
1395619200,7182689800.0,30189108.947300002,42044.616277498244,42.3342138850138,12.36959646,155589.0,67382.0,57982.0,80468.0
1395705600,7285587718.5,45304537.992000006,37582.75087299238,30.319736493570993,14.41318613,145432.0,72484.0,62131.0,89421.0
1395792000,7359247287.500001,32532433.4532,39324.997602203934,33.22460906762808,15.58162914,146464.0,69897.0,61430.0,80189.0
1395878400,6538419810.000001,17469594.655500002,41565.02911119024,30.710425711869185,13.74833968,158999.0,70940.0,63326.0,160735.0
1395964800,6324533375.0,10058715.771000002,45547.30734938812,33.36361795965585,12.76760033,163425.0,69155.0,62230.0,170629.0
1396051200,6288195326.0,7673074.745699999,42560.59867073971,38.97692332890498,9.91116708,126941.0,54949.0,48911.0,73750.0
1396137600,5649401257.5,13092815.4882,37084.96609321764,30.30903258453364,10.75046791,150155.0,55333.0,48087.0,96345.0
1396224000,5751722025.0,8265718.58,41813.92150107762,30.49998415113478,11.95022358,137342.0,63096.0,55077.0,121990.0
1396310400,6037174753.0,10450373.9067,44551.73778983865,33.25853845916033,12.54864889,157020.0,64692.0,58640.0,123138.0
1396396800,5604741625.0,55199829.5125,46045.09212916285,30.917220923961892,13.09056906,152718.0,66756.0,60114.0,119980.0
1396483200,5623561788.75,52943745.9708,51769.61709657227,34.57489790762646,13.42152449,137224.0,67292.0,61093.0,151898.0
1396569600,5622022951.5,16896820.8552,50027.37036736071,34.26451523376742,13.60614942,144468.0,65578.0,57563.0,130438.0
1396656000,5697532960.0,19755964.927500002,54454.168877056996,34.01117396409998,12.15739669,135497.0,59610.0,52538.0,116985.0
1396742400,5797898152.25,41969284.3908,43198.27922090554,34.473312752865816,9.16831339,163904.0,47456.0,41548.0,74717.0
1396828800,5649057225.5,39716663.1225,44415.132156705695,26.35838802995725,13.90620728,134360.0,62222.0,51594.0,82134.0
1396915200,5730692600.75,45642541.3545,47457.26449620609,25.358897162665297,15.09697226,148772.0,70101.0,59906.0,107819.0
1397001600,5593849485.0,29256897.626799997,44110.918922755656,25.078530757024176,13.2776719,144875.0,64278.0,55882.0,88481.0
1397088000,5064118725.0,15535585.5564,53237.31594125684,25.520398413295887,21.30299867,165795.0,69074.0,60009.0,223282.0
1397174400,5406562275.5,15006702.555599999,45327.77185855581,23.92939871998086,14.57004853,146801.0,66874.0,59225.0,202939.0
1397260800,5370238521.0,8393616.594999999,48674.11743200625,32.823026181439886,9.91757697,124543.0,51907.0,46197.0,67790.0
1397347200,5119777125.0,11809736.6625,60538.43355605776,40.844192634560905,9.30580111,150009.0,49420.0,41146.0,51603.0
1397433600,5730397111.5,9536375.6682,55366.808578907105,32.14827936764546,14.39419263,146634.0,64331.0,55962.0,102841.0
1397520000,6197777923.5,7615953.3142,59321.580620257606,31.999009241206164,16.40310745,166401.0,74882.0,65835.0,123184.0
1397606400,6472815112.5,8176399.8204,45327.77185855581,27.96716470278647,15.0145845,142870.0,68402.0,63308.0,168467.0
1397692800,6266167875.0,38579703.624,60364.106067635345,32.147161221210496,15.27722248,141012.0,67212.0,60301.0,133415.0
1397779200,6077902743.5,10014137.502,54119.54337098342,33.17458939929329,12.11666488,123771.0,56600.0,50198.0,73575.0
1397865600,6332183310.0,8216763.2190000005,56547.98441968138,36.0517103290112,13.3065243,127435.0,56685.0,50045.0,56344.0
1397952000,6337982518.5,19378805.621000003,58976.42546837935,43.139033080941005,10.78653306,149260.0,49394.0,43670.0,46942.0
1398038400,6293422987.5,13408409.898,61404.86651707734,37.9992408688601,11.60986595,124225.0,57961.0,53398.0,137488.0
1398124800,6255140735.25,11247420.5208,53425.70307135543,26.01539663264749,15.41285036,150856.0,73292.0,67222.0,83726.0
1398211200,6180815740.0,10804490.97,60711.026217449355,29.64447170360514,14.28109385,134126.0,72147.0,67166.0,118704.0
1398297600,6237162710.0,7992027.942400001,50997.262022657436,26.803712735925746,14.18530262,129810.0,67659.0,62271.0,75497.0
1398384000,5827336661.25,8855097.3012,56894.90456949538,24.205426843332734,14.40370555,157853.0,78038.0,71984.0,124699.0
1398470400,5889432077.0,4521302.9478,61751.78666689132,35.40402142478224,10.52495082,131955.0,58437.0,53383.0,79202.0
1398556800,5589358020.0,8503701.124499999,57935.66501893737,36.558552944911895,11.27509025,147987.0,50392.0,45405.0,61661.0
1398643200,5678844450.0,9859103.228,57588.74486912338,29.5839137486881,12.34031962,133142.0,62886.0,56288.0,104575.0
1398729600,5689505910.0,14317047.981,54813.383670611394,27.626075038547196,12.17060621,145888.0,64207.0,58686.0,96387.0
1398816000,5707665550.0,7772884.4048,58067.92462807055,25.71251192393701,12.53470401,137816.0,63947.0,57558.0,98226.0
1398902400,5849556161.5,3992390.343,66817.88587339626,31.810246593334426,12.01720682,134499.0,60910.0,56146.0,75492.0
1398988800,5692506204.0,11772057.1373,67613.33689569858,31.569677819903642,11.50948836,128157.0,60401.0,53800.0,68872.0
1399075200,5528578000.0,5570250.3038,57272.47360576822,27.961567935557458,11.0080935,103028.0,56112.0,48488.0,71025.0
1399161600,5551993638.0,5905786.458,60454.27769497756,32.419345768863046,9.99820449,138218.0,51251.0,45157.0,51731.0
1399248000,5446671642.75,6666880.578600001,49715.688893896026,21.157799725694826,12.36926791,113712.0,63433.0,55470.0,63124.0
1399334400,5480499989.75,6038938.1997,73976.94507411728,26.16098636884904,15.21115475,144937.0,76736.0,67980.0,73762.0
1399420800,5690164672.5,4410263.871,64829.25831764039,25.92731455185732,13.38035393,137586.0,70424.0,64083.0,107866.0
1399507200,5626277325.0,2062977.0218000002,62045.17973958224,25.259741494012545,13.58134445,140822.0,68393.0,61626.0,80784.0
1399593600,5762215354.0,2031245.9704000002,66022.43485109392,27.81178703854165,15.8661507,140925.0,67693.0,61323.0,80315.0
1399680000,5769316392.5,4807366.580999999,70397.41547375676,33.55602809599465,10.8683326,119139.0,59795.0,55633.0,57674.0
1399766400,5548979625.0,31623706.435200002,66022.43485109392,35.016548600627104,9.32474235,143525.0,51666.0,48439.0,48972.0
1399852800,5633628300.0,11853116.3016,69096.59676360624,24.80853933546472,12.74240695,130988.0,70064.0,63435.0,68430.0
1399939200,5602955327.5,23581401.648900002,74817.97101791755,26.477867472266244,13.05030601,125036.0,70672.0,63900.0,83942.0
1400025600,5713641818.0,28262688.1394,66015.85678051549,24.038745412745786,12.04391208,131116.0,70031.0,63119.0,108047.0
1400112000,5734657426.5,9312733.144799998,73057.54817043715,25.682664889157653,12.75536468,151809.0,72761.0,68081.0,102236.0
1400198400,5743344319.0,37305636.379200004,80099.2395603588,29.765935871568953,12.02164864,127748.0,68893.0,62685.0,76781.0
1400284800,5739904793.0,24116882.5024,80539.34527222891,37.0401914461018,9.7917159,115383.0,55577.0,50924.0,44004.0
1400371200,5716830220.5,30111719.869000003,67776.27962799591,34.05116598566945,8.92569908,151855.0,50661.0,45521.0,49953.0
1400457600,5709600195.0,14338840.7269,77898.71100100828,32.79672508613835,10.7224626,127935.0,60368.0,55903.0,70443.0
1400544000,6205327067.25,14696672.744600002,78778.92242474851,31.28939311594203,12.69875738,153007.0,69552.0,64563.0,123478.0
1400630400,6333680297.25,21758383.2256,78338.8167128784,31.054623312710913,13.27575617,145579.0,71120.0,65595.0,106597.0
1400716800,6706644944.0,10809802.377,73497.65388230725,30.88049559316307,12.71659841,129318.0,71026.0,62786.0,105031.0
1400803200,6755202796.0,33943105.652,69536.70247547633,28.01651817194643,12.99220611,155129.0,74593.0,66578.0,123218.0
1400889600,6681192720.0,28314851.8464,87319.12009901299,37.77804560932824,12.10475911,113362.0,58146.0,52616.0,343643.0
1400976000,7368495625.0,20363030.83,78483.25675566049,40.34638777629432,9.57210433,159903.0,53928.0,50254.0,109973.0
1401062400,7486296000.0,12867317.974,87838.87676626901,37.59896648681511,11.91589205,136252.0,65795.0,58215.0,112124.0
1401148800,7460868060.75,12086748.388400001,67048.61007602782,28.095363812649165,12.33282353,145771.0,67040.0,60714.0,116143.0
1401235200,7366729894.500001,6016798.8259000005,91996.93010431726,35.216664686295374,13.24677566,161438.0,72377.0,66749.0,142571.0
1401321600,7287397400.0,13835416.833,68088.12341053989,28.318155619596542,12.39205713,143379.0,65930.0,58932.0,79932.0
1401408000,7816291020.0,13238167.7208,84720.33676273284,37.18690684992903,12.06522539,137258.0,66935.0,61119.0,106677.0
