730.46000000,open,sell,2017-12-27T17:36:31.652000Z,1812583853,Null,13.68900000,Null
726.99000000,done,sell,2017-12-27T17:36:31.656000Z,1812583854,canceled,9.00000000,Null
726.99000000,done,sell,2017-12-27T17:36:31.660000Z,1812583855,canceled,9.00000000,Null
722.50000000,done,buy,2017-12-27T17:36:31.678000Z,1812583856,canceled,52.33200000,Null
722.47000000,done,buy,2017-12-27T17:36:31.678000Z,1812583857,canceled,49.67200000,Null
720.16000000,received,buy,2017-12-27T17:36:31.732000Z,1812583858,Null,Null,50.88200000
720.16000000,open,buy,2017-12-27T17:36:31.732000Z,1812583859,Null,50.88200000,Null
722.51000000,received,buy,2017-12-27T17:36:31.754000Z,1812583860,Null,Null,9.00000000
722.51000000,open,buy,2017-12-27T17:36:31.754000Z,1812583861,Null,9.00000000,Null
720.17000000,received,buy,2017-12-27T17:36:31.795000Z,1812583862,Null,Null,229.05634100
720.17000000,open,buy,2017-12-27T17:36:31.795000Z,1812583863,Null,229.05634100,Null
722.51000000,done,buy,2017-12-27T17:36:31.795000Z,1812583864,canceled,9.00000000,Null
726.98000000,received,sell,2017-12-27T17:36:31.797000Z,1812583865,Null,Null,9.00000000
726.98000000,open,sell,2017-12-27T17:36:31.797000Z,1812583866,Null,9.00000000,Null
726.98000000,received,sell,2017-12-27T17:36:31.800000Z,1812583867,Null,Null,9.00000000
726.98000000,open,sell,2017-12-27T17:36:31.800000Z,1812583868,Null,9.00000000,Null
722.54000000,done,buy,2017-12-27T17:36:31.827000Z,1812583869,canceled,15.76430627,Null
726.98000000,done,sell,2017-12-27T17:36:31.832000Z,1812583870,canceled,9.00000000,Null
726.98000000,done,sell,2017-12-27T17:36:31.864000Z,1812583871,canceled,9.00000000,Null
722.55000000,received,buy,2017-12-27T17:36:31.871000Z,1812583872,Null,Null,9.00000000
722.55000000,open,buy,2017-12-27T17:36:31.871000Z,1812583873,Null,9.00000000,Null
726.97000000,received,sell,2017-12-27T17:36:31.884000Z,1812583874,Null,Null,9.00000000
726.97000000,open,sell,2017-12-27T17:36:31.884000Z,1812583875,Null,9.00000000,Null
726.97000000,done,sell,2017-12-27T17:36:31.892000Z,1812583876,canceled,9.00000000,Null
722.55000000,done,buy,2017-12-27T17:36:31.893000Z,1812583877,canceled,9.00000000,Null
722.49000000,received,buy,2017-12-27T17:36:31.915000Z,1812583878,Null,Null,0.31000000
722.49000000,open,buy,2017-12-27T17:36:31.915000Z,1812583879,Null,0.31000000,Null
726.97000000,received,sell,2017-12-27T17:36:31.919000Z,1812583880,Null,Null,9.00000000
726.97000000,open,sell,2017-12-27T17:36:31.919000Z,1812583881,Null,9.00000000,Null
725.08000000,done,sell,2017-12-27T17:36:31.947000Z,1812583882,canceled,0.31000000,Null
722.27000000,received,buy,2017-12-27T17:36:31.951000Z,1812583883,Null,Null,9.00000000
722.27000000,open,buy,2017-12-27T17:36:31.951000Z,1812583884,Null,9.00000000,Null
730.46000000,done,sell,2017-12-27T17:36:31.952000Z,1812583885,canceled,13.68900000,Null
726.97000000,done,sell,2017-12-27T17:36:31.952000Z,1812583886,canceled,9.00000000,Null
722.27000000,done,buy,2017-12-27T17:36:31.956000Z,1812583887,canceled,9.00000000,Null
726.99000000,received,sell,2017-12-27T17:36:31.965000Z,1812583888,Null,Null,9.00000000
726.99000000,open,sell,2017-12-27T17:36:31.965000Z,1812583889,Null,9.00000000,Null
736.51000000,done,sell,2017-12-27T17:36:31.988000Z,1812583890,canceled,0.10000000,Null
725.09000000,received,sell,2017-12-27T17:36:31.988000Z,1812583891,Null,Null,0.31000000
725.09000000,open,sell,2017-12-27T17:36:31.988000Z,1812583892,Null,0.31000000,Null
